source_file,line,link_text,raw_target,mapped_file,exists,note,candidate_paths,match_confidence
docusaurus/docs/business-app/administration/conversations-settings.md,37,Email Configuration,./email_configuration.md,docusaurus/docs/business-app/administration/email_configuration.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/email_configuration.md,unique
docusaurus/docs/business-app/administration/conversations-settings.md,38,SMS Configuration,./sms_configuration.md,docusaurus/docs/business-app/administration/sms_configuration.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/sms_configuration.md,unique
docusaurus/docs/business-app/administration/index.mdx,15,Administration Settings Overview,./img/administration_overview.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/administration_overview.png,unique
docusaurus/docs/business-app/administration/business_profile.md,56,Administration Settings Overview,./img/administration_descriptions.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/administration_descriptions.png,unique
docusaurus/docs/business-app/administration/app_settings_score.md,36,Custom Fields inside Administration,./img/administration_lead_score.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/administration_lead_score.png,unique
docusaurus/docs/business-app/administration/crm-objects/app_settings_crm_fields.md,11,Custom Fields inside Administration,../img/administration_custom_field_contact.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/administration_custom_field_contact.png,unique
docusaurus/docs/business-app/administration/crm-objects/app_settings_crm_fields.md,77,CRM Fields inside Administration,../img/administration_custom_fields.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/administration_custom_fields.png,unique
docusaurus/docs/business-app/administration/crm-objects/index.md,43,CRM Fields,./app_settings_crm_fields.md,docusaurus/docs/business-app/administration/crm-objects/app_settings_crm_fields.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/crm-objects/app_settings_crm_fields.md,unique
docusaurus/docs/business-app/administration/connections/index.md,31,Browse Available Integrations in the Connection Section,../img/app_settings_connections_browse_integrations.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/app_settings_connections_browse_integrations.png,unique
docusaurus/docs/business-app/administration/connections/index.md,60,Facebook Integration Example,../img/app_settings_connections_facebook.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/app_settings_connections_facebook.png,unique
docusaurus/docs/business-app/administration/connections/index.md,95,Settings > Connections,../img/connections.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/img/connections.png,unique
docusaurus/docs/business-app/campaigns/index.mdx,40,Campaign Examples,./campaign-examples.mdx,docusaurus/docs/business-app/campaigns/campaign-examples.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/campaigns/campaign-examples.mdx,unique
docusaurus/docs/business-app/campaigns/index.mdx,93,Email Configuration,../administration/email_configuration.md,docusaurus/docs/business-app/administration/email_configuration.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/email_configuration.md,unique
docusaurus/docs/business-app/campaigns/index.mdx,105,Lists,../crm/lists.md,docusaurus/docs/business-app/crm/lists.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/crm/lists.md,unique
docusaurus/docs/business-app/campaigns/index.mdx,111,Contacts,../crm/contacts/index.md#start-pause-or-resume-campaigns,docusaurus/docs/business-app/crm/contacts/index.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/crm/contacts/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/ai/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/ai/ai-workforce/ai-chat-receptionist/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/executivereport/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/automations/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/crm-objects/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/connections/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/store/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/yesware/contacts/index.md,multiple
docusaurus/docs/business-app/campaigns/index.mdx,117,Forms,../crm/forms.md,docusaurus/docs/business-app/crm/forms.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/crm/forms.md,unique
docusaurus/docs/business-app/campaigns/index.mdx,117,Automations,../automations/index.md,docusaurus/docs/business-app/automations/index.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/crm/contacts/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/ai/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/ai/ai-workforce/ai-chat-receptionist/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/executivereport/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/automations/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/crm-objects/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/connections/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/store/index.md|/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/yesware/contacts/index.md,multiple
docusaurus/docs/business-app/campaigns/index.mdx,123,Email History,../administration/email_history.md,docusaurus/docs/business-app/administration/email_history.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/email_history.md,unique
docusaurus/docs/business-app/campaigns/index.mdx,123,Email Configuration,../administration/email_configuration.md,docusaurus/docs/business-app/administration/email_configuration.md,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/business-app/administration/email_configuration.md,unique
docusaurus/docs/ad-intel/settings/google-ads-conversion-sources-categories.mdx,13,Google Ads conversion metrics selector,./img/conversion-metrics-selector.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/conversion-metrics-selector.jpg,unique
docusaurus/docs/ad-intel/settings/google-ads-conversion-sources-categories.mdx,15,Google Ads conversion metrics options,./img/conversion-metrics-options.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/conversion-metrics-options.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,25,Advertising Intelligence settings connections menu,./img/settings-connections.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/settings-connections.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,29,LinkedIn Ads connection option,./img/linkedin-ads-option.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/linkedin-ads-option.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,43,LinkedIn Ads campaign statistics,./img/campaign-statistics.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/campaign-statistics.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,45,LinkedIn Ads campaign details,./img/campaign-details.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/campaign-details.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,51,White labelling notice,./img/white-label-notice.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/white-label-notice.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,25,Connect New Ad Account,./img/step1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step1.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,29,Ad Sources Menu,./img/step2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step2.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,37,Amazon Ads Login,./img/step3.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step3.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,45,Select Profiles,./img/step4.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step4.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,53,Connection Confirmation,./img/step5.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step5.jpg,unique
docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,61,Connection Success,./img/result.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/result.jpg,unique
docusaurus/docs/ad-intel/settings/connect-multiple-facebook-ad-accounts.mdx,12,Screenshot showing how to connect Facebook Ad accounts,./img/connect-facebook-ads.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/connect-facebook-ads.jpg,unique
docusaurus/docs/ad-intel/settings/connect-multiple-facebook-ad-accounts.mdx,20,Screenshot showing Facebook Ads stats in the Overview page,./img/facebook-ads-stats.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/facebook-ads-stats.jpg,unique
docusaurus/docs/ad-intel/settings/connect-individual-ad-campaigns.mdx,26,Screenshot showing the individual campaigns connection UI,./img/individual-campaigns.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/individual-campaigns.jpg,unique
docusaurus/docs/ad-intel/settings/track-conversions-with-google-analytics.mdx,9,Google Analytics conversion tracking,./img/ga-conversion-1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/ga-conversion-1.jpg,unique
docusaurus/docs/ad-intel/settings/track-conversions-with-google-analytics.mdx,23,Google Analytics conversion metrics settings,./img/ga-conversion-2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/ga-conversion-2.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,26,Admin Settings access,./img/admin-access-1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/admin-access-1.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,39,Admin Settings panel,./img/admin-access-2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/admin-access-2.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,45,Admin dashboard,./img/admin-access-3.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/admin-access-3.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,51,Admin access control,./img/admin-access-4.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/admin-access-4.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,65,User Settings access,./img/user-access-1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/user-access-1.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,76,User Settings panel,./img/user-access-2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/user-access-2.jpg,unique
docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,82,User dashboard customization,./img/user-access-3.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/user-access-3.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,24,Advertising Intelligence Connection Settings,./img/simplifi-connect.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-connect.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,30,Select Simpli.fi Network,./img/simplifi-network.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-network.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,38,Enter Simpli.fi API Keys,./img/simplifi-keys.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-keys.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,44,Connection Confirmation,./img/simplifi-confirmation.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-confirmation.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,50,Select Simpli.fi Accounts and Campaigns,./img/simplifi-accounts.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-accounts.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,62,Viewing Simpli.fi Campaign Data,./img/simplifi-view.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/simplifi-view.jpg,unique
docusaurus/docs/ad-intel/settings/custom-conversion-selection-for-facebook-ads.mdx,21,Facebook Ads custom conversion selection,./img/custom-conversion-selection.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/custom-conversion-selection.jpg,unique
docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,16,Step 2 - Telmetrics tab,./img/step1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step1.jpg,unique
docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,20,Step 3 - Enter API Key,./img/step2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step2.jpg,unique
docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,24,Step 4 - Select numbers,./img/step3.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step3.jpg,unique
docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,28,Step 5 - View phone calls,./img/step4.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/step4.jpg,unique
docusaurus/docs/ad-intel/settings/index.mdx,19,Google Ads Manager,./google-ads-manager,docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,20,Microsoft/Bing Ads,./microsoft-bing-ads,docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,21,Facebook Ad Accounts,./connect-multiple-facebook-ad-accounts,docusaurus/docs/ad-intel/settings/connect-multiple-facebook-ad-accounts.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/connect-multiple-facebook-ad-accounts.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,22,LinkedIn Ads,./connecting-linkedin-ads,docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/connecting-linkedin-ads.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,23,TikTok Ads,./connecting-tiktok,docusaurus/docs/ad-intel/settings/connecting-tiktok.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/connecting-tiktok.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,24,Amazon Ads,./amazon-ads-connector,docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/amazon-ads-connector.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,25,Simpli.fi Ads,./connecting-simplifi-ads,docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/connecting-simplifi-ads.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,26,Individual Campaigns,./connect-individual-ad-campaigns,docusaurus/docs/ad-intel/settings/connect-individual-ad-campaigns.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/connect-individual-ad-campaigns.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,27,CallRail Integration,./callrail,docusaurus/docs/ad-intel/settings/callrail.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/callrail.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,28,Telmetrics Integration,./telmetrics-call-tracking-integration,docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,29,Google Analytics Conversions,./track-conversions-with-google-analytics,docusaurus/docs/ad-intel/settings/track-conversions-with-google-analytics.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/track-conversions-with-google-analytics.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,30,Facebook Custom Conversions,./custom-conversion-selection-for-facebook-ads,docusaurus/docs/ad-intel/settings/custom-conversion-selection-for-facebook-ads.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/custom-conversion-selection-for-facebook-ads.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,31,Google Ads Conversion Settings,./google-ads-conversion-sources-categories,docusaurus/docs/ad-intel/settings/google-ads-conversion-sources-categories.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/google-ads-conversion-sources-categories.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/index.mdx,32,Admin vs User Settings,./vendasta-products-advertising-intelligence-settings,docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/vendasta-products-advertising-intelligence-settings.mdx,fuzzy_unique
docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,17,Settings > Connections navigation,./img/settings-connections.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/settings-connections.jpg,unique
docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,21,Microsoft Advertising connection option,./img/connection-option.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/connection-option.jpg,unique
docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,25,Connection process for Microsoft Bing Ads,./img/connection-process.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/connection-process.jpg,unique
docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,33,Advertising Intelligence data view 1,./img/data-view-1.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/data-view-1.jpg,unique
docusaurus/docs/ad-intel/settings/microsoft-bing-ads.mdx,35,Advertising Intelligence data view 2,./img/data-view-2.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/data-view-2.jpg,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,32,Google Ads Manager Integration,./img/gam-image1.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image1.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,36,Google Authorization,./img/gam-image2.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image2.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,40,Select Google Account,./img/gam-image3.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image3.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,44,Select Network,./img/gam-image4.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image4.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,48,Grant Permissions,./img/gam-image5.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image5.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,52,Connected Status,./img/gam-image6.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image6.png,unique
docusaurus/docs/ad-intel/settings/google-ads-manager.mdx,56,Access Data,./img/gam-image7.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/gam-image7.png,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,17,Settings Connections page,./img/settings-connections.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/settings-connections.jpg,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,21,CallRail connection option,./img/callrail-connection.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/callrail-connection.jpg,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,25,API Key entry field,./img/api-key-entry.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/api-key-entry.jpg,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,29,Account and tracking number selection,./img/account-selection.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/account-selection.jpg,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,33,Successful connection confirmation,./img/connection-success.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/connection-success.jpg,unique
docusaurus/docs/ad-intel/settings/callrail.mdx,39,Phone Calls reporting page,./img/phone-calls-view.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/phone-calls-view.jpg,unique
docusaurus/docs/ad-intel/settings/connecting-tiktok.mdx,15,TikTok connection settings in Advertising Intelligence,./img/tiktok-connect-1.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/tiktok-connect-1.png,unique
docusaurus/docs/ad-intel/settings/connecting-tiktok.mdx,17,TikTok connection dialog in Advertising Intelligence,./img/tiktok-connect-2.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/tiktok-connect-2.png,unique
docusaurus/docs/ad-intel/settings/connecting-tiktok.mdx,27,TikTok data view in Advertising Intelligence,./img/tiktok-data-view.png,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/img/tiktok-data-view.png,unique
docusaurus/docs/ad-intel/faqs/connect-call-tracking.mdx,9,Call tracking connections interface in Advertising Intelligence,./img/call-tracking-connections.jpg,,NO,no candidate file found,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/faqs/img/call-tracking-connections.jpg,unique
docusaurus/docs/ad-intel/faqs/connect-call-tracking.mdx,14,CallRail,../settings/callrail,docusaurus/docs/ad-intel/settings/callrail.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/callrail.mdx,fuzzy_unique
docusaurus/docs/ad-intel/faqs/connect-call-tracking.mdx,15,Telmetrics,../settings/telmetrics-call-tracking-integration,docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/settings/telmetrics-call-tracking-integration.mdx,fuzzy_unique
docusaurus/docs/ad-intel/faqs/index.mdx,11,Connect Call Tracking,./connect-call-tracking,docusaurus/docs/ad-intel/faqs/connect-call-tracking.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/faqs/connect-call-tracking.mdx,fuzzy_unique
docusaurus/docs/ad-intel/faqs/index.mdx,12,Advertising Platforms,./advertising-platforms,docusaurus/docs/ad-intel/faqs/advertising-platforms.mdx,YES,,/Users/jneher/Documents/Cloned-Repos/businessapp-docs/docusaurus/docs/ad-intel/faqs/advertising-platforms.mdx,fuzzy_unique
